Customer_ID,Age,Gender,Marital_Status,Education_Level,Region,District/Location,Occupation,Monthly_Income,Savings_Balance,Loan_Amount,Loan_Term_Months,Loan_Purpose,Collateral_Type,Guarantor_Relationship,Dependents,Business_Experience_Years,Past_Defaults,Previous_Loans,Credit_History_Length,Employment_Status,House_Ownership,Loan_to_Income_Ratio,Savings_to_Income_Ratio,Debt_to_Income_Ratio,Credit_Score_Internal,Late_Payments_PastYear,Other_Debts,Mobile_Money_Transactions,Bank_Account,Financial_Literacy_Level,Community_Reputation,Loan_Officer_ID,Branch_ID,Application_Channel,Seasonality_Factor,Missed_Meetings,Default_Status
CUST-001826,23,Male,Single,JHS,Central,Twifo-Atii,Artisan,1189,194.0,500,3,Farming,Guarantor,Friend,0,0,0,Yes,5.0,Self-Employed,Own,0.42,0.16,0.42,720,0,0,2531,Yes,Medium,Good,LO_035,Kumasi-02,Walk-in,0.72,0,No
CUST-001827,42,Female,Married,JHS,Greater Accra,Accra Metro,Transport Operator,1677,603.0,500,6,Trading,Guarantor,Friend,1,11,1,Yes,3.0,Self-Employed,Family,0.3,0.36,1.03,642,0,1219,1831,Yes,Medium,Average,LO_049,CapeCoast-07,Walk-in,1.02,0,No
CUST-001828,33,Male,Married,SHS,Greater Accra,Tema,Transport Operator,7109,4206.0,22053,24,Transport,None,Sibling,2,4,0,Yes,7.0,Self-Employed,Rent,3.1,0.59,3.1,793,2,0,0,Yes,High,Average,LO_049,CapeCoast-07,Walk-in,1.06,1,No
CUST-001829,48,Male,Married,JHS,Greater Accra,Ledzokuku-Krowor,Trader,4495,403.0,20454,24,Transport,Guarantor,None,2,18,0,Yes,2.0,Salaried,Rent,4.55,0.09,4.55,743,0,0,4365,No,Medium,Good,LO_059,CapeCoast-07,Mobile,0.73,0,No
CUST-001830,43,Male,Married,SHS,Northern,Yendi,Artisan,808,50.0,1715,12,Farming,None,None,6,14,0,Yes,5.0,Self-Employed,Own,2.12,0.06,2.12,676,3,0,1361,Yes,Medium,Good,LO_025,Bolga-08,Walk-in,1.37,3,Yes
CUST-001831,28,Male,Married,SHS,Western,Jomoro,Transport Operator,4011,665.0,20307,24,Transport,Land,None,4,10,0,Yes,2.0,Self-Employed,Rent,5.06,0.17,5.06,720,2,0,306,Yes,Medium,Good,LO_036,Accra-01,Mobile,1.08,2,Yes
CUST-001832,43,Female,Married,SHS,Western,Sekondi-Takoradi,Artisan,1439,50.0,2763,12,Education,Guarantor,Friend,1,12,0,Yes,1.0,Self-Employed,Rent,1.92,0.03,3.78,674,0,2679,1352,No,Medium,Good,LO_030,Koforidua-06,Walk-in,1.0,0,No
CUST-001833,41,Male,Married,SHS,Western,Sekondi-Takoradi,Trader,1416,248.0,6584,6,Housing,None,None,2,11,0,No,4.0,Self-Employed,Family,4.65,0.18,4.65,651,1,0,0,Yes,Medium,Average,LO_027,Accra-01,Agent,1.15,0,No
CUST-001834,55,Male,Single,Primary,Western,Ahanta West,Fisherman,771,79.0,2779,6,Education,None,None,1,21,0,No,1.0,Self-Employed,Rent,3.6,0.1,3.6,646,1,0,0,No,Low,Good,LO_026,Koforidua-06,Referral,0.8,0,No
CUST-001835,33,Female,Single,SHS,Greater Accra,Accra Metro,Trader,6685,1316.0,500,12,Trading,Livestock,None,0,10,1,Yes,3.0,Salaried,Family,0.07,0.2,0.07,645,5,0,5000,Yes,Low,Poor,LO_021,Ho-04,Mobile,1.14,3,Yes
CUST-001836,52,Male,Single,Primary,Volta,North Tongu,Farmer,706,0.0,500,6,Farming,None,None,0,15,2,Yes,8.0,Self-Employed,Family,0.71,0.0,0.71,532,2,0,451,Yes,Low,Poor,LO_051,Bolga-08,Walk-in,1.2,0,No
CUST-001837,47,Male,Married,Primary,Central,Twifo-Atii,Fisherman,4828,696.0,10504,24,Education,Guarantor,Friend,1,16,0,Yes,6.0,Salaried,Family,2.18,0.14,3.47,676,6,6259,1164,No,Medium,Average,LO_006,Koforidua-06,Agent,0.71,1,No
CUST-001838,50,Male,Married,JHS,Ashanti,Asokore Mampong,Trader,10239,238.0,100000,24,Farming,Guarantor,Parent,3,18,0,Yes,9.0,Salaried,Rent,9.77,0.02,10.97,769,0,12278,5000,Yes,Medium,Good,LO_037,Tamale-03,Walk-in,1.04,0,No
CUST-001839,26,Female,Married,JHS,Upper East,Talensi,Trader,1338,468.0,4828,6,Others,None,None,1,4,0,No,5.0,Salaried,Rent,3.61,0.35,3.82,708,0,277,350,No,Medium,Good,LO_043,CapeCoast-07,Mobile,0.9,1,No
CUST-001840,50,Female,Single,JHS,Western,Sekondi-Takoradi,Trader,1098,61.0,5211,12,Education,Guarantor,Spouse,1,5,0,No,4.0,Self-Employed,Family,4.75,0.06,5.64,624,1,984,624,No,Low,Good,LO_004,Accra-01,Agent,0.91,2,No
CUST-001841,34,Male,Single,JHS,Western,Sekondi-Takoradi,Trader,6308,2982.0,42549,24,Transport,Land,None,0,6,0,No,4.0,Salaried,Rent,6.75,0.47,6.75,751,0,0,3178,Yes,Medium,Good,LO_026,Tamale-03,Referral,0.9,0,No
CUST-001842,32,Male,Married,SHS,Volta,Ho Municipal,Transport Operator,7562,2266.0,3898,24,Trading,Land,None,1,7,0,Yes,3.0,Self-Employed,Own,0.52,0.3,2.27,810,0,13303,5000,No,Low,Good,LO_053,Tamale-03,Mobile,1.01,0,No
CUST-001843,36,Male,Married,SHS,Volta,Ho Municipal,Transport Operator,2635,396.0,27508,12,Transport,Land,None,3,7,3,Yes,3.0,Self-Employed,Family,10.44,0.15,11.19,389,0,1978,1793,No,High,Poor,LO_016,Accra-01,Mobile,0.74,0,No
CUST-001844,48,Male,Married,SHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,1405,183.0,862,6,Transport,None,None,1,12,0,No,3.0,Self-Employed,Own,0.61,0.13,1.5,687,0,1251,180,No,Medium,Good,LO_037,Ho-04,Referral,1.07,0,No
CUST-001845,37,Female,Single,Primary,Ashanti,Kumasi Metro,Transport Operator,6204,2892.0,8575,12,Housing,Land,None,2,8,0,Yes,3.0,Salaried,Family,1.38,0.47,1.38,784,1,0,0,Yes,Low,Good,LO_055,Bolga-08,Referral,1.12,0,No
CUST-001846,33,Female,Single,SHS,Greater Accra,Tema,Trader,4015,474.0,21295,24,Trading,Guarantor,Friend,0,4,0,No,4.0,Self-Employed,Own,5.3,0.12,5.3,662,2,0,5000,No,Medium,Average,LO_050,Kumasi-02,Walk-in,1.04,1,No
CUST-001847,49,Male,Married,SHS,Upper East,Bolgatanga,Trader,509,50.0,500,6,Education,Vehicle,None,3,0,0,Yes,2.0,Casual,Rent,0.98,0.1,2.26,700,0,649,873,No,Medium,Good,LO_020,Tamale-03,Walk-in,0.94,3,No
CUST-001848,18,Female,Single,SHS,Volta,Ho Municipal,Transport Operator,4078,691.0,9873,12,Trading,Land,None,2,0,2,Yes,8.0,Self-Employed,Rent,2.42,0.17,3.69,540,2,5176,2593,No,Medium,Poor,LO_019,Kumasi-02,Agent,0.88,0,No
CUST-001849,30,Male,Married,SHS,Volta,Ho Municipal,Trader,5898,572.0,7463,12,Farming,None,None,2,7,1,No,3.0,Self-Employed,Own,1.27,0.1,1.27,677,4,0,275,Yes,Medium,Average,LO_023,Accra-01,Agent,0.91,0,No
CUST-001850,41,Male,Married,SHS,Greater Accra,Accra Metro,Artisan,1574,71.0,1763,12,Housing,Guarantor,Friend,1,14,0,Yes,4.0,Self-Employed,Rent,1.12,0.05,1.12,699,0,0,2217,No,High,Good,LO_016,Accra-01,Walk-in,1.19,1,No
CUST-001851,38,Male,Divorced,SHS,Northern,Yendi,Artisan,2138,388.0,500,6,Farming,Guarantor,Parent,0,9,0,No,5.0,Self-Employed,Family,0.23,0.18,0.51,692,1,586,3573,Yes,Medium,Average,LO_037,Ho-04,Mobile,1.19,1,No
CUST-001852,37,Male,Married,JHS,Ashanti,Asokore Mampong,Trader,4271,988.0,28196,24,Others,Land,None,2,11,2,Yes,6.0,Self-Employed,Rent,6.6,0.23,6.6,557,0,0,666,No,Medium,Poor,LO_043,CapeCoast-07,Walk-in,1.06,2,No
CUST-001853,37,Female,Married,SHS,Northern,Tamale Metro,Civil Servant,4766,950.0,17522,24,Housing,Guarantor,Spouse,0,12,0,No,6.0,Salaried,Rent,3.68,0.2,6.0,745,0,11097,0,Yes,Low,Good,LO_010,Accra-01,Agent,1.08,0,No
CUST-001854,53,Male,Married,SHS,Western,Jomoro,Trader,1092,50.0,1902,6,Housing,Vehicle,None,1,10,0,No,7.0,Self-Employed,Own,1.74,0.05,1.74,673,3,0,972,No,High,Good,LO_016,Accra-01,Walk-in,1.13,0,No
CUST-001855,55,Male,Married,None,Ashanti,Kumasi Metro,Trader,298,74.0,500,3,Education,Land,None,3,0,0,Yes,5.0,Casual,Family,1.68,0.25,1.68,698,0,0,353,No,Low,Good,LO_025,Bolga-08,Walk-in,0.76,0,No
CUST-001856,33,Female,Married,Primary,Western,Jomoro,Fisherman,1423,299.0,500,6,Farming,Guarantor,Friend,2,8,3,Yes,4.0,Self-Employed,Own,0.35,0.21,1.26,455,2,1298,1576,No,Low,Poor,LO_034,Accra-01,Agent,0.84,0,No
CUST-001857,37,Female,Married,SHS,Northern,Yendi,Artisan,1587,268.0,6132,12,Education,Guarantor,Spouse,1,9,0,Yes,3.0,Self-Employed,Rent,3.86,0.17,3.86,679,0,0,540,No,High,Good,LO_036,Accra-01,Agent,0.97,0,No
CUST-001858,44,Female,Single,Primary,Central,Komenda-Edina-Eguafo-Abirem,Trader,4842,912.0,29208,24,Farming,Land,Friend,1,14,0,No,5.0,Salaried,Own,6.03,0.19,6.87,740,1,4046,4129,Yes,Medium,Good,LO_052,Accra-01,Walk-in,0.71,0,No
CUST-001859,40,Female,Married,JHS,Ashanti,Kumasi Metro,Trader,2326,50.0,3257,6,Trading,Land,None,3,20,0,No,2.0,Self-Employed,Rent,1.4,0.02,1.4,678,0,0,2132,No,Low,Good,LO_018,Kumasi-02,Agent,0.85,0,No
CUST-001860,34,Male,Married,JHS,Central,Twifo-Atii,Trader,562,50.0,863,3,Farming,Guarantor,None,3,5,1,Yes,6.0,Self-Employed,Rent,1.54,0.09,1.54,588,1,0,422,No,Medium,Average,LO_053,Bolga-08,Mobile,0.9,0,No
CUST-001861,58,Female,Single,JHS,Upper East,Bolgatanga,Farmer,350,7.0,500,6,Farming,None,None,3,14,0,Yes,4.0,Self-Employed,Rent,1.43,0.02,1.43,668,0,0,219,Yes,Medium,Good,LO_042,Ho-04,Walk-in,1.4,0,No
CUST-001862,43,Female,Widowed,SHS,Northern,Savelugu,Civil Servant,10710,2057.0,56514,36,Farming,None,None,1,8,0,Yes,2.0,Salaried,Family,5.28,0.19,5.28,751,0,0,0,Yes,Medium,Average,LO_016,CapeCoast-07,Agent,0.94,1,No
CUST-001863,38,Female,Single,Tertiary,Greater Accra,Accra Metro,Trader - Wholesale,10406,1755.0,59200,24,Others,Land,None,1,10,0,Yes,3.0,Self-Employed,Family,5.69,0.17,5.69,748,3,0,5000,Yes,High,Good,LO_034,Bolga-08,Walk-in,1.15,0,No
CUST-001864,61,Female,Married,SHS,Ashanti,Asokore Mampong,Teacher,1800,139.0,8339,12,Housing,Guarantor,Sibling,0,27,0,No,6.0,Salaried,Own,4.63,0.08,4.63,684,1,0,350,No,High,Average,LO_026,Accra-01,Walk-in,0.72,0,No
CUST-001865,35,Male,Married,SHS,Eastern,Abuakwa North,Transport Operator,4442,987.0,39887,36,Others,None,None,2,6,0,No,2.0,Self-Employed,Own,8.98,0.22,8.98,609,2,0,40,Yes,Medium,Average,LO_026,Accra-01,Walk-in,0.8,0,Yes
CUST-001866,47,Female,Married,JHS,Greater Accra,Ledzokuku-Krowor,Artisan,887,174.0,4336,12,Transport,None,None,4,10,2,Yes,5.0,Self-Employed,Rent,4.89,0.2,6.15,465,2,1120,574,No,Medium,Poor,LO_028,Accra-01,Mobile,0.78,0,Yes
CUST-001867,36,Male,Single,SHS,Western,Ahanta West,Trader,5450,1715.0,21236,24,Trading,Vehicle,None,0,8,0,Yes,10.0,Self-Employed,Rent,3.9,0.31,3.9,783,0,0,5000,No,Medium,Good,LO_007,Kumasi-02,Agent,0.98,0,No
CUST-001868,21,Male,Single,Primary,Western,Sekondi-Takoradi,Fisherman,588,558.0,2029,12,Transport,None,None,0,0,0,Yes,3.0,Self-Employed,Rent,3.45,0.95,3.45,694,1,0,150,No,Low,Good,LO_051,Kumasi-02,Agent,1.15,0,No
CUST-001869,39,Male,Single,JHS,Eastern,New Juaben,Artisan,4999,1985.0,34656,36,Others,Vehicle,None,2,9,0,No,5.0,Salaried,Family,6.93,0.4,7.86,704,1,4651,1377,No,Low,Good,LO_041,Sekondi-05,Mobile,1.13,0,No
CUST-001870,28,Female,Single,SHS,Central,Assin North,Artisan,1812,50.0,8275,12,Others,None,None,1,6,0,Yes,5.0,Self-Employed,Rent,4.57,0.03,4.57,667,1,0,939,No,Medium,Good,LO_002,Accra-01,Agent,0.97,1,No
CUST-001871,44,Male,Married,Primary,Volta,Hohoe,Farmer,560,739.0,1991,12,Education,None,None,2,0,0,Yes,3.0,Unemployed,Family,3.56,1.32,3.93,707,0,211,0,No,Low,Good,LO_027,Tamale-03,Walk-in,1.08,1,No
CUST-001872,25,Female,Married,SHS,Greater Accra,Accra Metro,Transport Operator,2742,553.0,6451,6,Transport,None,None,3,1,0,Yes,6.0,Self-Employed,Rent,2.35,0.2,2.35,725,0,0,1738,No,Medium,Good,LO_048,Accra-01,Walk-in,1.17,1,No
CUST-001873,56,Male,Married,JHS,Volta,Keta,Trader,953,50.0,4426,12,Education,Guarantor,Sibling,1,13,2,Yes,2.0,Self-Employed,Rent,4.64,0.05,4.71,424,3,62,1557,Yes,Medium,Poor,LO_060,Bolga-08,Walk-in,0.73,1,Yes
CUST-001874,49,Female,Married,Primary,Western,Jomoro,Trader,4676,1443.0,2446,24,Farming,None,None,0,10,0,No,4.0,Self-Employed,Rent,0.52,0.31,0.52,770,0,0,5000,No,Medium,Good,LO_036,Bolga-08,Walk-in,1.1,0,No
CUST-001875,39,Male,Single,SHS,Western,Ahanta West,Trader,3052,902.0,14994,12,Trading,Vehicle,None,4,13,0,Yes,5.0,Self-Employed,Own,4.91,0.3,5.83,694,0,2794,1225,No,Medium,Good,LO_010,Accra-01,Walk-in,0.93,1,No
CUST-001876,44,Female,Married,JHS,Volta,Keta,Trader,3090,687.0,15108,24,Transport,None,Spouse,1,18,0,No,5.0,Self-Employed,Rent,4.89,0.22,4.89,706,0,0,1057,Yes,High,Good,LO_047,Kumasi-02,Walk-in,1.07,0,No
CUST-001877,30,Female,Married,Tertiary,Upper East,Bawku,Healthcare Worker,7139,985.0,11299,24,Trading,None,Friend,3,5,1,Yes,3.0,Salaried,Family,1.58,0.14,1.58,728,0,0,823,Yes,Medium,Average,LO_001,Accra-01,Walk-in,0.76,0,No
CUST-001878,33,Male,Single,SHS,Greater Accra,Accra Metro,Artisan,1446,268.0,500,6,Trading,Guarantor,Sibling,2,4,0,Yes,3.0,Self-Employed,Family,0.35,0.19,0.35,701,1,0,0,No,High,Good,LO_021,Kumasi-02,Agent,0.99,0,No
CUST-001879,30,Male,Married,SHS,Ashanti,Kumasi Metro,Artisan,2179,328.0,8236,12,Transport,Guarantor,Sibling,3,4,0,No,4.0,Self-Employed,Rent,3.78,0.15,3.78,701,1,0,1486,No,Medium,Good,LO_008,Tamale-03,Walk-in,0.92,0,No
CUST-001880,52,Female,Married,JHS,Ashanti,Ejisu,Transport Operator,4566,161.0,12218,24,Trading,Guarantor,Parent,1,12,0,No,3.0,Self-Employed,Family,2.68,0.04,2.68,719,1,0,5000,No,Medium,Good,LO_015,Koforidua-06,Mobile,1.09,1,No
CUST-001881,47,Female,Divorced,SHS,Greater Accra,Ga South,Trader,5146,1425.0,29133,24,Education,Guarantor,Sibling,0,22,1,Yes,3.0,Self-Employed,Family,5.66,0.28,8.26,565,5,13376,3779,No,Low,Poor,LO_051,Tamale-03,Mobile,0.86,2,No
CUST-001882,32,Female,Married,JHS,Volta,North Tongu,Farmer,761,50.0,902,12,Farming,Guarantor,Sibling,1,8,0,Yes,2.0,Self-Employed,Own,1.19,0.07,2.68,660,3,1140,0,Yes,Medium,Good,LO_012,Accra-01,Walk-in,1.29,1,No
CUST-001883,28,Male,Single,SHS,Ashanti,Kumasi Metro,Artisan,6868,2596.0,27513,24,Trading,Vehicle,Sibling,1,2,1,Yes,3.0,Self-Employed,Own,4.01,0.38,5.06,662,3,7210,5000,Yes,High,Average,LO_011,Tamale-03,Walk-in,1.01,1,No
CUST-001884,62,Female,Married,Primary,Greater Accra,Ga South,Transport Operator,3330,112.0,15885,24,Transport,Vehicle,Parent,5,20,0,No,5.0,Self-Employed,Rent,4.77,0.03,6.65,679,1,6274,3395,No,Low,Good,LO_017,Accra-01,Referral,1.08,1,No
CUST-001885,39,Male,Married,Primary,Central,Assin North,Artisan,1926,250.0,4604,12,Farming,None,None,0,14,0,Yes,8.0,Self-Employed,Own,2.39,0.13,2.39,703,1,0,1267,No,Medium,Average,LO_044,Tamale-03,Agent,0.85,0,No
CUST-001886,29,Female,Single,Primary,Ashanti,Ahafo Ano North,Trader,3696,1424.0,11720,24,Farming,Guarantor,Parent,0,5,0,Yes,7.0,Self-Employed,Own,3.17,0.39,5.04,743,0,6909,5000,Yes,Medium,Good,LO_009,Tamale-03,Referral,0.77,0,No
CUST-001887,25,Female,Single,None,Northern,Savelugu,Farmer,50,81.0,500,6,Education,None,None,3,0,0,Yes,1.0,Casual,Own,10.0,1.62,10.0,673,3,0,101,Yes,Low,Good,LO_034,CapeCoast-07,Agent,1.01,0,Yes
CUST-001888,56,Male,Married,Primary,Eastern,Abuakwa North,Artisan,487,454.0,605,6,Housing,Guarantor,Parent,2,20,0,Yes,7.0,Self-Employed,Own,1.24,0.93,1.24,760,0,0,0,No,Low,Good,LO_037,Accra-01,Walk-in,0.78,0,No
CUST-001889,26,Female,Married,SHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,3303,1732.0,5449,12,Transport,None,None,1,4,1,Yes,3.0,Self-Employed,Family,1.65,0.52,4.45,655,0,9258,0,No,Medium,Average,LO_001,Bolga-08,Walk-in,0.92,1,No
CUST-001890,42,Female,Married,Primary,Eastern,Koforidua,Trader,386,204.0,940,6,Education,Guarantor,Parent,3,0,0,Yes,2.0,Unemployed,Rent,2.44,0.53,3.63,669,1,460,234,Yes,Low,Good,LO_046,Accra-01,Walk-in,0.72,1,No
CUST-001891,49,Female,Widowed,Primary,Western,Ellembelle,Transport Operator,3808,675.0,4176,6,Trading,Land,None,1,10,0,Yes,1.0,Self-Employed,Own,1.1,0.18,1.36,738,0,998,1086,No,Medium,Good,LO_042,Koforidua-06,Mobile,1.11,0,No
CUST-001892,31,Male,Married,JHS,Western,Ahanta West,Trader,1165,557.0,7143,12,Farming,Vehicle,None,1,7,0,Yes,7.0,Self-Employed,Own,6.13,0.48,7.2,687,0,1250,876,Yes,Low,Good,LO_050,Koforidua-06,Mobile,0.95,0,No
CUST-001893,38,Male,Married,Tertiary,Greater Accra,Tema,Healthcare Worker,2383,937.0,500,12,Others,None,None,2,7,0,No,1.0,Salaried,Own,0.21,0.39,0.21,710,1,0,3633,Yes,Medium,Good,LO_049,Kumasi-02,Agent,1.0,0,No
CUST-001894,40,Female,Married,SHS,Central,Komenda-Edina-Eguafo-Abirem,Transport Operator,1937,728.0,500,6,Transport,Land,None,4,17,0,Yes,2.0,Self-Employed,Rent,0.26,0.38,0.26,745,0,0,2486,No,Medium,Good,LO_060,Sekondi-05,Mobile,0.78,0,No
CUST-001895,36,Male,Married,Primary,Ashanti,Kumasi Metro,Transport Operator,3030,1291.0,6707,12,Transport,Livestock,None,1,11,0,Yes,3.0,Self-Employed,Own,2.21,0.43,2.21,703,0,0,0,Yes,Medium,Good,LO_045,CapeCoast-07,Agent,0.85,0,No
CUST-001896,26,Male,Single,SHS,Greater Accra,Tema,Trader,1631,843.0,14483,12,Housing,Land,None,0,2,2,Yes,2.0,Self-Employed,Rent,8.88,0.52,8.88,454,4,0,1025,No,Medium,Poor,LO_037,Accra-01,Mobile,0.83,0,Yes
CUST-001897,63,Female,Married,Primary,Volta,Hohoe,Farmer,561,50.0,500,12,Others,Land,None,2,18,0,No,5.0,Self-Employed,Family,0.89,0.09,2.26,690,0,770,50,No,Low,Good,LO_007,Sekondi-05,Mobile,0.74,2,No
CUST-001898,37,Male,Widowed,Primary,Volta,Hohoe,Farmer,512,42.0,1389,6,Farming,Guarantor,Spouse,1,8,0,Yes,6.0,Self-Employed,Rent,2.71,0.08,2.71,670,1,0,685,No,Medium,Good,LO_030,Kumasi-02,Agent,1.16,2,No
CUST-001899,26,Female,Single,SHS,Central,Komenda-Edina-Eguafo-Abirem,Trader,252,50.0,500,3,Education,Guarantor,Friend,1,0,0,Yes,4.0,Casual,Rent,1.98,0.2,1.98,692,0,0,168,No,Medium,Good,LO_045,CapeCoast-07,Walk-in,1.11,0,No
CUST-001900,35,Male,Single,JHS,Ashanti,Kumasi Metro,Trader,3986,380.0,16553,12,Medical,None,Parent,1,12,0,No,5.0,Salaried,Own,4.15,0.1,4.15,746,0,0,935,Yes,Medium,Good,LO_019,Accra-01,Agent,1.16,1,No
CUST-001901,52,Male,Married,None,Northern,Tamale Metro,Farmer,2557,837.0,2617,12,Farming,Guarantor,Spouse,4,20,0,No,4.0,Salaried,Family,1.02,0.33,3.79,700,0,7065,0,No,Low,Good,LO_047,Accra-01,Walk-in,0.84,0,No
CUST-001902,29,Female,Married,SHS,Upper East,Bolgatanga,Trader,312,,500,6,Farming,Land,None,3,2,0,Yes,3.0,Self-Employed,Own,1.6,,1.6,681,0,0,72,No,Medium,Average,LO_056,CapeCoast-07,Walk-in,1.17,0,No
CUST-001903,27,Female,Divorced,SHS,Western,Ellembelle,Transport Operator,3926,1697.0,8245,12,Others,Guarantor,Spouse,0,2,1,Yes,4.0,Self-Employed,Rent,2.1,0.43,2.1,601,5,0,3578,Yes,Medium,Poor,LO_042,CapeCoast-07,Mobile,1.15,0,No
CUST-001904,34,Female,Single,SHS,Upper East,Bolgatanga,Trader,5924,1729.0,17434,24,Education,None,None,0,9,0,Yes,3.0,Self-Employed,Rent,2.94,0.29,4.48,779,0,9103,5000,Yes,High,Average,LO_032,CapeCoast-07,Agent,0.75,0,No
CUST-001905,18,Female,Single,SHS,Western,Sekondi-Takoradi,Transport Operator,3398,899.0,7637,12,Transport,None,None,0,0,0,No,,Self-Employed,Rent,2.25,0.26,2.25,730,0,0,0,No,High,Good,LO_013,Tamale-03,Mobile,1.0,0,No
CUST-001906,41,Female,Married,None,Ashanti,Asokore Mampong,Artisan,5945,1373.0,36256,36,Transport,Guarantor,Parent,1,8,0,Yes,2.0,Salaried,Rent,6.1,0.23,6.1,736,1,0,3028,No,Low,Good,LO_051,Tamale-03,Mobile,1.12,1,No
CUST-001907,43,Male,Married,JHS,Volta,Ho Municipal,Trader,3163,884.0,21054,24,Others,Land,Spouse,5,13,0,Yes,6.0,Self-Employed,Rent,6.66,0.28,6.66,663,3,0,2930,Yes,Low,Good,LO_001,Kumasi-02,Walk-in,1.13,1,No
CUST-001908,26,Male,Single,Tertiary,Greater Accra,Tema,Transport Operator,173,50.0,500,6,Education,Guarantor,Spouse,1,0,1,Yes,4.0,Casual,Family,2.89,0.29,2.99,584,1,17,249,No,High,Average,LO_055,Kumasi-02,Walk-in,0.97,0,No
CUST-001909,37,Male,Married,JHS,Greater Accra,Accra Metro,Trader,333,344.0,1924,12,Education,Guarantor,Friend,2,0,0,Yes,4.0,Casual,Rent,5.78,1.03,5.78,685,1,0,0,Yes,Low,Good,LO_025,Accra-01,Mobile,0.78,0,No
CUST-001910,38,Female,Married,SHS,Eastern,Koforidua,Artisan,1139,673.0,3272,12,Transport,None,None,1,8,1,Yes,2.0,Self-Employed,Family,2.87,0.59,2.87,633,1,0,1267,No,Medium,Average,LO_051,Bolga-08,Mobile,1.04,1,No
CUST-001911,64,Male,Married,SHS,Upper East,Bolgatanga,Transport Operator,2503,361.0,6724,12,Transport,None,None,3,24,0,No,1.0,Self-Employed,Rent,2.69,0.14,2.69,701,0,0,1256,No,Medium,Average,LO_043,Tamale-03,Walk-in,0.87,3,No
CUST-001912,54,Male,Married,Tertiary,Upper East,Talensi,Healthcare Worker,5359,473.0,500,12,Others,Guarantor,Spouse,0,17,0,Yes,7.0,Salaried,Rent,0.09,0.09,0.61,800,3,2762,0,No,Medium,Good,LO_002,Koforidua-06,Mobile,0.72,1,Yes
CUST-001913,52,Male,Married,JHS,Upper East,Bawku,Farmer,291,313.0,1140,6,Farming,None,None,0,9,1,Yes,5.0,Self-Employed,Family,3.92,1.08,3.92,666,0,0,551,No,Medium,Average,LO_008,Accra-01,Walk-in,1.12,0,No
CUST-001914,34,Male,Married,SHS,Greater Accra,Ga South,Trader,2684,50.0,2925,6,Education,None,None,2,12,0,Yes,3.0,Self-Employed,Family,1.09,0.02,1.52,620,4,1155,1830,No,Medium,Average,LO_026,Tamale-03,Mobile,0.86,0,Yes
CUST-001915,25,Male,Married,Primary,Northern,Savelugu,Artisan,163,50.0,500,6,Education,Land,None,2,0,0,Yes,3.0,Casual,Own,3.07,0.31,3.34,680,0,44,84,No,Low,Good,LO_024,CapeCoast-07,Mobile,0.75,1,No
CUST-001916,31,Female,Single,Tertiary,Upper East,Talensi,Civil Servant,3322,555.0,16737,24,Medical,Guarantor,Parent,0,3,0,Yes,5.0,Salaried,Rent,5.04,0.17,5.04,745,2,0,921,Yes,Medium,Good,LO_004,Bolga-08,Walk-in,1.19,0,Yes
CUST-001917,25,Male,Single,Tertiary,Western,Jomoro,Civil Servant,9324,4032.0,82981,36,Transport,Land,None,0,1,0,Yes,9.0,Salaried,Own,8.9,0.43,8.9,812,0,0,5000,No,High,Good,LO_014,Ho-04,Walk-in,0.9,1,No
CUST-001918,35,Female,Married,None,Northern,Savelugu,Farmer,237,61.0,500,6,Farming,Guarantor,Friend,3,3,0,Yes,2.0,Self-Employed,Family,2.11,0.26,2.11,653,0,0,0,No,Low,Good,LO_054,Accra-01,Mobile,1.13,0,No
CUST-001919,19,Female,Single,None,Western,Jomoro,Trader,3247,50.0,3163,12,Transport,Land,None,2,0,0,No,3.0,Salaried,Own,0.97,0.02,0.97,766,0,0,4625,No,Low,Good,LO_021,Ho-04,Mobile,1.18,0,No
CUST-001920,59,Male,Single,Primary,Greater Accra,Accra Metro,Transport Operator,262,216.0,554,3,Education,Land,None,0,0,0,Yes,4.0,Unemployed,Rent,2.11,0.82,3.22,691,3,290,218,No,Medium,Average,LO_003,Accra-01,Mobile,0.96,2,Yes
CUST-001921,47,Female,Single,JHS,Central,Cape Coast,Trader,4461,1245.0,32265,24,Housing,Vehicle,None,1,14,0,No,1.0,Self-Employed,Rent,7.23,0.28,9.75,680,3,11222,0,Yes,Medium,Good,LO_043,Accra-01,Mobile,1.2,1,Yes
CUST-001922,50,Male,Single,JHS,Greater Accra,Ga South,Trader,4599,2005.0,16811,24,Education,Vehicle,Sibling,0,9,0,Yes,2.0,Salaried,Rent,3.66,0.44,3.66,757,0,0,5000,No,Medium,Good,LO_044,CapeCoast-07,Walk-in,0.73,1,No
CUST-001923,53,Female,Married,JHS,Northern,Tamale Metro,Transport Operator,4493,572.0,18500,24,Transport,Guarantor,Parent,4,19,0,No,5.0,Self-Employed,Rent,4.12,0.13,4.21,742,3,409,0,No,Medium,Good,LO_043,Koforidua-06,Walk-in,1.1,0,No
